generation,scenario,seed,best,median,mean,arrival_ratio
102,Shuttle,11,8.3984,1.18381,1.46577,0.0444336
103,Shuttle,11,8.50523,1.12993,1.32801,0.0427246
104,Shuttle,11,8.45117,1.13357,1.48941,0.0476074
105,Shuttle,11,8.37417,0.996849,1.30399,0.041748
106,Shuttle,11,8.14948,1.09153,1.39529,0.0454102
107,Shuttle,11,8.21884,1.09112,1.44925,0.0432129
108,Shuttle,11,8.10131,1.35162,1.68307,0.0578613
109,Shuttle,11,8.36153,1.42136,1.72749,0.0539551
110,Shuttle,11,8.30419,1.28815,1.52532,0.0476074
111,Shuttle,11,8.30786,1.27234,1.62684,0.0515137
112,Shuttle,11,8.20118,1.35262,1.76202,0.0598145
113,Shuttle,11,8.39166,1.36624,1.71727,0.0583496
114,Shuttle,11,8.60228,1.2952,1.6991,0.0598145
115,Shuttle,11,8.19087,1.28493,1.68011,0.057373
116,Shuttle,11,8.42998,1.28107,1.65985,0.0583496
117,Shuttle,11,8.51625,1.28862,1.61725,0.052002
118,Shuttle,11,8.52689,1.37947,1.88031,0.0695801
119,Shuttle,11,8.44829,1.45411,1.79933,0.0698242
120,Shuttle,11,8.40999,1.43371,1.83962,0.0700684
121,Shuttle,11,8.57532,1.37579,1.74677,0.0632324
122,Shuttle,11,8.58944,1.33832,1.78316,0.0610352
123,Shuttle,11,8.62079,1.39077,1.77878,0.0603027
124,Shuttle,11,8.46695,1.32898,1.70071,0.0605469
125,Shuttle,11,8.74796,1.43696,1.84801,0.0612793
126,Shuttle,11,8.55093,1.45866,1.75703,0.0588379
127,Shuttle,11,8.70004,1.44455,1.70982,0.0559082
128,Shuttle,11,8.73509,1.48324,1.87876,0.0678711
129,Shuttle,11,8.63173,1.52211,2.12899,0.0776367
130,Shuttle,11,8.45708,1.51387,1.98381,0.0710449
131,Shuttle,11,8.50143,1.53576,1.86714,0.065918
132,Shuttle,11,8.70486,1.57675,1.95155,0.0717773
133,Shuttle,11,8.51768,1.4541,1.78582,0.065918
134,Shuttle,11,8.5919,1.45986,1.89745,0.0717773
135,Shuttle,11,8.47172,1.51143,1.86106,0.0632324
136,Shuttle,11,8.22575,1.5992,1.87358,0.0688477
137,Shuttle,11,8.32111,1.34037,1.77156,0.0678711
138,Shuttle,11,8.62562,1.4288,1.72515,0.0681152
139,Shuttle,11,8.49392,1.51919,1.94247,0.074707
140,Shuttle,11,8.61273,1.48011,1.86444,0.0690918
141,Shuttle,11,8.68806,1.48873,1.97805,0.0771484
142,Shuttle,11,8.28107,1.66563,2.0623,0.0776367
143,Shuttle,11,8.47294,1.51013,1.93218,0.0759277
144,Shuttle,11,8.48065,1.62148,2.02533,0.0791016
145,Shuttle,11,8.64628,1.53839,1.83714,0.0673828
146,Shuttle,11,8.37155,1.55272,2.00572,0.0766602
147,Shuttle,11,8.53565,1.48766,1.9008,0.0722656
148,Shuttle,11,8.41416,1.58828,2.00712,0.0742188
149,Shuttle,11,8.52325,1.57846,1.94156,0.0700684
150,Shuttle,11,8.57095,1.51629,1.96028,0.0795898
151,Shuttle,11,8.49339,1.50437,2.08179,0.0783691
152,Shuttle,11,8.26906,1.57295,2.11949,0.0812988
153,Shuttle,11,8.85106,1.56173,1.99619,0.0803223
154,Shuttle,11,8.54342,1.51054,2.00688,0.0812988
155,Shuttle,11,8.60766,1.53034,1.99604,0.0761719
156,Shuttle,11,8.49247,1.64435,1.9926,0.0734863
157,Shuttle,11,8.70266,1.52268,2.02092,0.0761719
158,Shuttle,11,8.62792,1.56391,2.05027,0.079834
159,Shuttle,11,8.80522,1.54987,2.16272,0.0852051
160,Shuttle,11,8.72064,1.67048,2.16767,0.0876465
161,Shuttle,11,8.56997,1.72062,2.31626,0.0908203
162,Shuttle,11,8.58536,1.6461,2.19412,0.0869141
163,Shuttle,11,9.0045,1.59448,2.07949,0.0825195
164,Shuttle,11,8.4625,1.60332,2.045,0.0793457
165,Shuttle,11,8.56845,1.56538,2.19963,0.0878906
166,Shuttle,11,8.97562,1.60114,2.1253,0.0854492
167,Shuttle,11,8.81583,1.5537,2.02998,0.079834
168,Shuttle,11,8.57281,1.67966,2.15469,0.0859375
169,Shuttle,11,8.67548,1.66839,2.08608,0.0773926
170,Shuttle,11,8.72417,1.64766,2.10648,0.0874023
171,Shuttle,11,8.33534,1.7828,2.18517,0.0893555
172,Shuttle,11,8.70721,1.56075,2.03153,0.0827637
173,Shuttle,11,8.67053,1.67971,2.09991,0.0856934
174,Shuttle,11,8.75671,1.63639,2.10155,0.0878906
175,Shuttle,11,8.6875,1.69364,2.2443,0.0942383
176,Shuttle,11,8.4492,1.68734,2.23584,0.0942383
177,Shuttle,11,8.50089,1.68444,2.17121,0.0871582
178,Shuttle,11,8.63651,1.55865,2.04127,0.0788574
179,Shuttle,11,8.37566,1.69692,2.20116,0.0866699
180,Shuttle,11,8.60396,1.66602,2.2163,0.0878906
181,Shuttle,11,8.67255,1.65975,2.21139,0.0874023
182,Shuttle,11,8.71661,1.76548,2.33026,0.0927734
183,Shuttle,11,9.09619,1.76864,2.37377,0.0947266
184,Shuttle,11,8.70469,1.7387,2.254,0.0900879
185,Shuttle,11,8.83666,1.73002,2.22247,0.0888672
186,Shuttle,11,8.77999,1.7451,2.33511,0.0959473
187,Shuttle,11,8.64331,1.71977,2.31034,0.0915527
188,Shuttle,11,8.74799,1.8151,2.45155,0.0976562
189,Shuttle,11,8.88168,1.70354,2.38063,0.0942383
190,Shuttle,11,8.83319,1.74032,2.31309,0.0900879
191,Shuttle,11,8.92805,1.65707,2.34436,0.092041
192,Shuttle,11,8.77231,1.80061,2.52022,0.105957
193,Shuttle,11,8.65992,1.71706,2.47314,0.10083
194,Shuttle,11,8.72937,1.66629,2.17741,0.0820312
195,Shuttle,11,8.65869,1.55376,2.13083,0.081543
196,Shuttle,11,8.60283,1.68967,2.18475,0.0810547
197,Shuttle,11,8.68283,1.64188,2.13099,0.0759277
198,Shuttle,11,8.47233,1.75166,2.27078,0.0825195
199,Shuttle,11,8.88019,1.6647,2.16749,0.0812988
200,Shuttle,11,8.83273,1.61602,2.27442,0.0905762
201,Shuttle,11,8.82747,1.62922,2.31114,0.0991211
202,Shuttle,11,8.63453,1.6,2.20709,0.0895996
203,Shuttle,11,8.68234,1.6791,2.27379,0.0917969
204,Shuttle,11,8.87064,1.577,2.19686,0.0888672
205,Shuttle,11,9.03124,1.64319,2.29126,0.092041
206,Shuttle,11,9.07774,1.71208,2.47141,0.106934
207,Shuttle,11,8.90806,1.65389,2.29132,0.0998535
208,Shuttle,11,9.07075,1.54414,2.24412,0.0910645
209,Shuttle,11,8.68228,1.69206,2.2932,0.0895996
210,Shuttle,11,8.89533,1.62752,2.22571,0.0849609
211,Shuttle,11,8.70331,1.61527,2.23296,0.0900879
212,Shuttle,11,8.57199,1.53693,2.14593,0.0864258
213,Shuttle,11,8.90138,1.75676,2.26128,0.0866699
214,Shuttle,11,8.58302,1.64713,2.27423,0.0915527
215,Shuttle,11,8.80642,1.6878,2.33551,0.0947266
216,Shuttle,11,8.87223,1.76905,2.36076,0.0964355
217,Shuttle,11,8.86545,1.77442,2.32681,0.092041
218,Shuttle,11,8.82702,1.83593,2.3636,0.0944824
219,Shuttle,11,8.34796,1.59073,2.17017,0.0830078
220,Shuttle,11,8.68838,1.83395,2.39622,0.0957031
221,Shuttle,11,8.6195,1.88397,2.51275,0.0991211
222,Shuttle,11,8.58043,1.76491,2.36262,0.103516
223,Shuttle,11,8.63888,1.87689,2.49664,0.101807
224,Shuttle,11,8.71893,1.84115,2.34667,0.0974121
225,Shuttle,11,8.90148,1.78959,2.37657,0.09375
226,Shuttle,11,9.14879,1.86889,2.54903,0.103516
227,Shuttle,11,8.83633,1.87866,2.51814,0.103271
228,Shuttle,11,9.19155,1.8472,2.42775,0.0993652
229,Shuttle,11,8.83282,1.88363,2.53861,0.104248
230,Shuttle,11,8.80857,1.88962,2.65152,0.111572
231,Shuttle,11,8.69174,1.89023,2.49226,0.101318
232,Shuttle,11,8.93099,1.81212,2.5716,0.106201
233,Shuttle,11,8.80023,1.87972,2.57074,0.103516
234,Shuttle,11,8.83619,1.86246,2.48627,0.101318
235,Shuttle,11,8.91051,1.92947,2.68848,0.111328
236,Shuttle,11,8.91215,1.81776,2.49667,0.104492
237,Shuttle,11,8.85649,1.85406,2.48159,0.101807
238,Shuttle,11,8.93378,1.75479,2.51803,0.105469
239,Shuttle,11,8.58604,1.63499,2.22825,0.0869141
240,Shuttle,11,8.89659,1.79933,2.37291,0.0944824
241,Shuttle,11,8.76647,1.80312,2.47972,0.102783
242,Shuttle,11,8.7516,1.86592,2.41738,0.0976562
243,Shuttle,11,8.87173,1.88924,2.56426,0.105957
244,Shuttle,11,8.73476,1.97339,2.56,0.103027
245,Shuttle,11,8.80519,2.00333,2.65535,0.109619
246,Shuttle,11,8.9503,1.87662,2.56481,0.10083
247,Shuttle,11,8.92165,1.93066,2.62279,0.108398
248,Shuttle,11,8.62005,1.90209,2.72876,0.111328
249,Shuttle,11,8.93925,1.88403,2.5991,0.101074
250,Shuttle,11,8.93698,1.99374,2.71843,0.113281
251,Shuttle,11,8.96799,2.14668,2.89757,0.124268
252,Shuttle,11,8.73465,2.07054,2.71085,0.112305
253,Shuttle,11,8.87118,1.86111,2.51012,0.102051
254,Shuttle,11,8.905,1.86358,2.52974,0.103271
255,Shuttle,11,8.81749,1.96258,2.71762,0.113525
256,Shuttle,11,8.97897,2.01577,2.84088,0.118408
257,Shuttle,11,8.86719,2.00542,2.81986,0.118896
258,Shuttle,11,8.9163,2.17247,3.00011,0.130615
259,Shuttle,11,8.98501,2.00225,2.94828,0.127686
260,Shuttle,11,8.94762,2.12958,2.9286,0.127686
261,Shuttle,11,8.78145,2.12616,2.92145,0.121826
262,Shuttle,11,8.71948,2.12436,2.84257,0.119629
263,Shuttle,11,8.96977,2.15112,2.89691,0.121826
264,Shuttle,11,8.8217,2.11783,2.90797,0.123291
265,Shuttle,11,8.69219,2.22009,2.95038,0.127686
266,Shuttle,11,8.93054,2.15526,2.95594,0.130615
267,Shuttle,11,8.85548,2.11002,2.92396,0.123535
268,Shuttle,11,8.7785,2.31074,3.08272,0.135498
269,Shuttle,11,8.89336,2.27483,3.08688,0.139648
270,Shuttle,11,8.76996,2.15452,2.94954,0.124756
271,Shuttle,11,8.89137,2.12182,3.09384,0.131592
272,Shuttle,11,8.87155,2.05194,2.9649,0.126953
273,Shuttle,11,8.93262,2.12918,2.92631,0.124268
274,Shuttle,11,8.84251,2.87012,3.16921,0.141846
275,Shuttle,11,8.94831,1.91678,2.8994,0.121338
276,Shuttle,11,8.72367,2.04685,2.87335,0.123535
277,Shuttle,11,8.78097,2.11809,2.81086,0.115967
278,Shuttle,11,8.93062,2.09269,2.91501,0.124023
279,Shuttle,11,8.86626,2.12489,2.96703,0.130371
280,Shuttle,11,8.96746,2.05248,3.00545,0.128174
281,Shuttle,11,8.77206,1.94503,2.63245,0.108643
282,Shuttle,11,8.9029,2.16161,3.00289,0.12915
283,Shuttle,11,8.86626,2.03163,2.89459,0.123291
284,Shuttle,11,8.92477,2.17315,2.93258,0.127197
285,Shuttle,11,8.89328,2.27321,3.01989,0.130859
286,Shuttle,11,9.04247,2.22541,3.1246,0.134766
287,Shuttle,11,8.77434,2.29695,2.98708,0.132812
288,Shuttle,11,8.77855,2.09625,2.9057,0.128418
289,Shuttle,11,8.94088,2.13721,2.93263,0.131836
290,Shuttle,11,8.95218,2.25624,2.98134,0.128906
291,Shuttle,11,8.86883,1.90603,2.6884,0.112793
292,Shuttle,11,8.92775,2.11833,2.98587,0.125488
293,Shuttle,11,8.87914,2.27196,3.0654,0.137695
294,Shuttle,11,8.84632,2.05842,2.90214,0.126953
295,Shuttle,11,8.865,2.27623,2.94237,0.132324
296,Shuttle,11,8.97035,2.12242,2.9232,0.126465
297,Shuttle,11,8.81712,2.16818,2.96898,0.12915
298,Shuttle,11,8.78514,2.05135,2.80995,0.125488
299,Shuttle,11,8.92988,1.97011,2.76739,0.119385
