generation,scenario,seed,best,median,mean,arrival_ratio
246,Shuttle,23,5.34871,1.18889,1.24024,0.0124512
247,Shuttle,23,6.71151,1.16517,1.2237,0.0107422
248,Shuttle,23,5.69424,1.09326,1.1642,0.00756836
249,Shuttle,23,5.78198,1.07917,1.15357,0.00854492
250,Shuttle,23,7.23308,1.11411,1.20011,0.00878906
251,Shuttle,23,5.4762,1.16202,1.23401,0.0090332
252,Shuttle,23,6.6261,1.10458,1.23899,0.0126953
253,Shuttle,23,6.47473,1.19778,1.24407,0.0102539
254,Shuttle,23,5.59125,1.12424,1.22735,0.00805664
255,Shuttle,23,6.31543,1.09952,1.19305,0.0102539
256,Shuttle,23,5.12909,1.09457,1.19171,0.0109863
257,Shuttle,23,5.7658,1.05218,1.14708,0.00878906
258,Shuttle,23,5.5911,1.16625,1.21075,0.00830078
259,Shuttle,23,6.70707,1.20487,1.27498,0.012207
260,Shuttle,23,5.03026,1.19632,1.23535,0.00830078
261,Shuttle,23,5.42158,1.22976,1.23667,0.00878906
262,Shuttle,23,5.61801,1.18654,1.17869,0.00683594
263,Shuttle,23,5.31033,1.15609,1.21758,0.00878906
264,Shuttle,23,5.34241,1.11499,1.17155,0.00683594
265,Shuttle,23,6.30391,1.15132,1.19632,0.00854492
266,Shuttle,23,5.60556,1.06987,1.14591,0.00830078
267,Shuttle,23,6.99135,1.1353,1.17178,0.0078125
268,Shuttle,23,5.04313,1.07849,1.13568,0.00708008
269,Shuttle,23,5.66304,1.16953,1.19257,0.00683594
270,Shuttle,23,6.84034,1.14569,1.19406,0.00976562
271,Shuttle,23,5.84392,1.15844,1.21907,0.0109863
272,Shuttle,23,7.01334,1.24035,1.30996,0.0124512
273,Shuttle,23,5.11627,1.22852,1.25874,0.0124512
274,Shuttle,23,5.84266,1.2863,1.31771,0.0107422
275,Shuttle,23,6.00104,1.20977,1.25906,0.0100098
276,Shuttle,23,7.98209,1.23478,1.26438,0.0107422
277,Shuttle,23,5.62292,1.26286,1.31339,0.00976562
278,Shuttle,23,5.60084,1.29511,1.36254,0.0131836
279,Shuttle,23,5.67001,1.20048,1.30098,0.0102539
280,Shuttle,23,6.3492,1.20916,1.29198,0.012207
281,Shuttle,23,7.47409,1.23536,1.3262,0.0124512
282,Shuttle,23,6.05271,1.32855,1.38989,0.0158691
283,Shuttle,23,5.05194,1.29317,1.29944,0.0102539
284,Shuttle,23,5.27545,1.265,1.3242,0.00878906
285,Shuttle,23,5.52263,1.23469,1.30083,0.0107422
286,Shuttle,23,6.5076,1.29881,1.3905,0.013916
287,Shuttle,23,6.49148,1.39379,1.4435,0.0148926
288,Shuttle,23,6.23302,1.29808,1.37258,0.0144043
289,Shuttle,23,5.21121,1.3137,1.37509,0.0119629
290,Shuttle,23,7.25876,1.30903,1.44751,0.0161133
291,Shuttle,23,7.30456,1.40559,1.49758,0.0141602
292,Shuttle,23,7.15806,1.34809,1.43209,0.0153809
293,Shuttle,23,6.72267,1.39608,1.51355,0.0183105
294,Shuttle,23,5.04362,1.46212,1.56008,0.0151367
295,Shuttle,23,5.46305,1.45773,1.50494,0.0129395
296,Shuttle,23,5.76979,1.43693,1.55325,0.0158691
297,Shuttle,23,4.9858,1.42163,1.53088,0.015625
298,Shuttle,23,6.46569,1.52305,1.67827,0.0229492
299,Shuttle,23,6.18539,1.51263,1.64798,0.0205078
