generation,scenario,seed,best,median,mean,arrival_ratio
92,Shuttle,5,3.52473,0.6417,0.59764,0.00390625
93,Shuttle,5,3.8939,0.688,0.586951,0.00341797
94,Shuttle,5,3.08536,0.673982,0.559587,0.00268555
95,Shuttle,5,4.65641,0.677845,0.618299,0.00317383
96,Shuttle,5,4.68698,0.712729,0.668405,0.00366211
97,Shuttle,5,4.89473,0.723817,0.651524,0.00634766
98,Shuttle,5,4.80791,0.665637,0.582802,0.00488281
99,Shuttle,5,3.06034,0.702614,0.630602,0.00268555
100,Shuttle,5,4.89574,0.678316,0.629606,0.00463867
101,Shuttle,5,6.38614,0.718903,0.668952,0.00390625
102,Shuttle,5,5.04318,0.706639,0.63018,0.00366211
103,Shuttle,5,3.61902,0.701917,0.600319,0.00268555
104,Shuttle,5,5.06817,0.720851,0.667545,0.00585938
105,Shuttle,5,3.61714,0.745391,0.684614,0.00390625
106,Shuttle,5,6.15938,0.684422,0.60546,0.00439453
107,Shuttle,5,4.9373,0.752769,0.662812,0.00390625
108,Shuttle,5,5.34991,0.763859,0.715976,0.00585938
109,Shuttle,5,4.72205,0.758697,0.760844,0.00463867
110,Shuttle,5,6.33673,0.827082,0.761719,0.00634766
111,Shuttle,5,5.23334,0.732316,0.67424,0.00488281
112,Shuttle,5,6.74816,0.767597,0.68654,0.00366211
113,Shuttle,5,6.61225,0.759301,0.652737,0.00292969
114,Shuttle,5,6.75124,0.796461,0.779915,0.00488281
115,Shuttle,5,5.43424,0.744674,0.709595,0.00463867
116,Shuttle,5,6.75381,0.781811,0.728682,0.00610352
117,Shuttle,5,5.56661,0.774233,0.774944,0.00683594
118,Shuttle,5,4.98256,0.74122,0.691825,0.00708008
119,Shuttle,5,5.25195,0.774279,0.756374,0.00756836
120,Shuttle,5,5.32507,0.84616,0.863915,0.00634766
121,Shuttle,5,4.37434,0.786959,0.805198,0.00683594
122,Shuttle,5,5.18519,0.797388,0.792787,0.00561523
123,Shuttle,5,4.64107,0.80949,0.810827,0.00634766
124,Shuttle,5,5.09063,0.773093,0.820878,0.0078125
125,Shuttle,5,3.62435,0.832483,0.795735,0.00512695
126,Shuttle,5,4.87634,0.848708,0.810932,0.0065918
127,Shuttle,5,5.27366,0.8606,0.882736,0.00805664
128,Shuttle,5,5.05564,0.866564,0.871071,0.00756836
129,Shuttle,5,4.9824,0.852239,0.824281,0.00634766
130,Shuttle,5,6.46938,0.876697,0.890241,0.00756836
131,Shuttle,5,3.64301,0.89081,0.867165,0.00512695
132,Shuttle,5,5.21016,0.821134,0.826714,0.00610352
133,Shuttle,5,5.34387,0.930802,0.889223,0.00488281
134,Shuttle,5,7.02309,0.897129,0.883279,0.0078125
135,Shuttle,5,5.20568,0.877693,0.930257,0.00756836
136,Shuttle,5,4.55038,0.937282,0.923161,0.00830078
137,Shuttle,5,4.55432,0.887963,0.874599,0.00585938
138,Shuttle,5,4.84054,0.890002,0.891155,0.0065918
139,Shuttle,5,4.60837,0.895655,0.910661,0.00756836
140,Shuttle,5,5.18082,0.894106,0.866982,0.00561523
141,Shuttle,5,4.99009,0.885437,0.88927,0.00732422
142,Shuttle,5,5.26166,0.830582,0.877614,0.00683594
143,Shuttle,5,6.23727,0.861604,0.830167,0.00610352
144,Shuttle,5,5.06442,0.881226,0.838073,0.00634766
145,Shuttle,5,4.76251,0.897957,0.887057,0.00756836
146,Shuttle,5,6.08397,0.839785,0.815224,0.00634766
147,Shuttle,5,5.00268,0.861813,0.862963,0.0078125
148,Shuttle,5,5.03653,0.890161,0.79997,0.00512695
149,Shuttle,5,5.22318,0.828502,0.798986,0.00561523
150,Shuttle,5,4.9848,0.880441,0.824312,0.00415039
151,Shuttle,5,6.23937,0.895462,0.934843,0.00854492
152,Shuttle,5,6.56268,0.888133,0.922547,0.00683594
153,Shuttle,5,6.23033,0.902454,0.965094,0.00927734
154,Shuttle,5,6.1772,0.910622,0.920751,0.00708008
155,Shuttle,5,6.56528,0.912083,0.928811,0.00878906
156,Shuttle,5,7.89091,0.918027,0.983266,0.0090332
157,Shuttle,5,6.50511,0.968481,1.00282,0.0100098
158,Shuttle,5,3.67291,0.897872,0.927393,0.0065918
159,Shuttle,5,5.21758,0.883654,0.927697,0.00805664
160,Shuttle,5,5.20299,0.877008,0.909778,0.00878906
161,Shuttle,5,4.96666,0.902013,0.906761,0.00683594
162,Shuttle,5,5.99543,0.953378,0.937794,0.00805664
163,Shuttle,5,4.8762,0.861545,0.876655,0.0065918
164,Shuttle,5,6.62281,0.956174,0.954304,0.00952148
165,Shuttle,5,6.2782,0.938309,0.944081,0.00854492
166,Shuttle,5,4.86782,0.921944,0.920039,0.00854492
167,Shuttle,5,5.00104,0.925034,0.860014,0.00805664
168,Shuttle,5,4.93184,0.903232,0.856889,0.00366211
169,Shuttle,5,5.59432,0.88479,0.873658,0.00585938
170,Shuttle,5,6.33912,0.922486,0.884261,0.00805664
171,Shuttle,5,4.89354,0.9154,0.882115,0.00512695
172,Shuttle,5,5.33517,0.921894,0.913314,0.00708008
173,Shuttle,5,4.71033,0.911968,0.927323,0.0078125
174,Shuttle,5,4.3092,0.906398,0.851758,0.00585938
175,Shuttle,5,4.97697,0.922941,0.899643,0.00561523
176,Shuttle,5,4.12273,0.947384,0.919253,0.0078125
177,Shuttle,5,6.05352,0.880915,0.894486,0.00805664
178,Shuttle,5,4.71083,0.861034,0.82203,0.00585938
179,Shuttle,5,5.09828,0.89384,0.862578,0.00683594
180,Shuttle,5,4.93058,0.870052,0.894731,0.0065918
181,Shuttle,5,4.47262,0.963001,0.936186,0.00463867
182,Shuttle,5,5.08795,0.935308,0.935483,0.00805664
183,Shuttle,5,5.03098,0.922857,0.907439,0.00683594
184,Shuttle,5,4.84634,0.932062,0.950022,0.00830078
185,Shuttle,5,5.15769,0.897332,0.868131,0.00634766
186,Shuttle,5,5.92391,0.938466,0.948904,0.00878906
187,Shuttle,5,6.07907,0.915562,0.916788,0.00976562
188,Shuttle,5,6.10076,0.992773,1.01503,0.0090332
189,Shuttle,5,4.62533,1.02394,1.02787,0.00805664
190,Shuttle,5,5.15184,0.971169,1.03758,0.00927734
191,Shuttle,5,5.13953,0.9171,0.943691,0.00708008
192,Shuttle,5,6.24506,0.969609,0.996684,0.00952148
193,Shuttle,5,6.45848,0.955915,0.999833,0.00927734
194,Shuttle,5,5.1506,1.00561,1.04844,0.0109863
195,Shuttle,5,4.92703,0.968463,1.03092,0.0102539
196,Shuttle,5,4.88554,1.02733,1.07566,0.0090332
197,Shuttle,5,5.36232,0.99814,1.10489,0.0112305
198,Shuttle,5,6.20844,1.06463,1.12198,0.0100098
199,Shuttle,5,5.31845,1.07341,1.16798,0.0129395
200,Shuttle,5,6.43149,1.03291,1.0878,0.00927734
201,Shuttle,5,6.70247,1.04342,1.09977,0.0114746
202,Shuttle,5,6.57785,1.01325,1.09342,0.0117188
203,Shuttle,5,6.85613,0.998951,1.05162,0.0107422
204,Shuttle,5,6.18811,1.0008,1.12525,0.0134277
205,Shuttle,5,6.33599,1.01776,1.12133,0.0134277
206,Shuttle,5,6.65769,1.00418,1.0896,0.0109863
207,Shuttle,5,6.77436,1.02427,1.13019,0.012207
208,Shuttle,5,8.01207,1.06219,1.20697,0.015625
209,Shuttle,5,5.13781,1.03215,1.13297,0.0129395
210,Shuttle,5,6.11115,1.05306,1.16396,0.0129395
211,Shuttle,5,6.60231,1.10017,1.31034,0.0197754
212,Shuttle,5,5.35807,1.04526,1.15504,0.0136719
213,Shuttle,5,4.99667,1.02853,1.11719,0.0102539
214,Shuttle,5,6.73435,1.02869,1.15505,0.0131836
215,Shuttle,5,6.39801,1.03206,1.12955,0.0109863
216,Shuttle,5,6.78802,1.0973,1.21362,0.013916
217,Shuttle,5,6.8936,1.05935,1.17225,0.012207
218,Shuttle,5,5.09348,1.06534,1.15376,0.0136719
219,Shuttle,5,7.11829,1.02416,1.1231,0.0119629
220,Shuttle,5,5.56869,1.0145,1.09639,0.0114746
221,Shuttle,5,5.10492,1.03187,1.1119,0.0090332
222,Shuttle,5,6.2915,1.08864,1.23832,0.0163574
223,Shuttle,5,6.57506,1.07912,1.19389,0.0131836
224,Shuttle,5,5.45393,1.06989,1.23571,0.015625
225,Shuttle,5,5.27829,1.0296,1.20534,0.0146484
226,Shuttle,5,5.11015,1.04959,1.1879,0.0126953
227,Shuttle,5,5.15108,1.07222,1.18733,0.0131836
228,Shuttle,5,5.06384,1.06365,1.13723,0.00976562
229,Shuttle,5,5.1415,1.11059,1.20155,0.0126953
230,Shuttle,5,6.44649,1.06736,1.16601,0.0124512
231,Shuttle,5,6.2093,1.04117,1.12132,0.0107422
232,Shuttle,5,5.27079,1.09065,1.17984,0.0119629
233,Shuttle,5,6.13141,1.06439,1.18308,0.0124512
234,Shuttle,5,6.31611,1.01561,1.14566,0.0119629
235,Shuttle,5,5.83864,1.08727,1.22571,0.0136719
236,Shuttle,5,5.21731,1.01806,1.11876,0.0102539
237,Shuttle,5,6.27582,1.04969,1.21221,0.0153809
238,Shuttle,5,5.3082,1.04377,1.18363,0.0146484
239,Shuttle,5,8.13546,1.02747,1.14942,0.012207
240,Shuttle,5,6.4905,1.03741,1.13099,0.0102539
241,Shuttle,5,5.12023,0.990379,0.997535,0.0065918
242,Shuttle,5,6.28292,1.03036,1.09573,0.00976562
243,Shuttle,5,6.686,1.03899,1.12745,0.0109863
244,Shuttle,5,5.09634,0.993554,1.02376,0.00805664
245,Shuttle,5,6.62314,1.01604,1.16536,0.013916
246,Shuttle,5,5.19521,1.04778,1.13125,0.0131836
247,Shuttle,5,6.46065,1.00639,1.1019,0.0117188
248,Shuttle,5,5.32134,0.998783,1.09765,0.0102539
249,Shuttle,5,6.03796,0.994885,1.11462,0.0112305
250,Shuttle,5,5.00651,1.05922,1.15453,0.0131836
251,Shuttle,5,5.19324,1.06518,1.1999,0.0146484
252,Shuttle,5,5.39325,1.03765,1.12301,0.0114746
253,Shuttle,5,6.37103,1.00751,1.13287,0.0107422
254,Shuttle,5,5.1312,1.03843,1.12785,0.010498
255,Shuttle,5,6.23494,1.00389,1.12968,0.0124512
256,Shuttle,5,6.39324,1.02608,1.17738,0.0146484
257,Shuttle,5,6.07958,1.01047,1.09732,0.0114746
258,Shuttle,5,6.3221,1.06055,1.18125,0.0141602
259,Shuttle,5,4.99037,1.05256,1.19835,0.0141602
260,Shuttle,5,5.29896,1.01917,1.15775,0.0136719
261,Shuttle,5,6.38157,1.05455,1.18241,0.0136719
262,Shuttle,5,5.46334,1.0174,1.14988,0.012207
263,Shuttle,5,7.85103,1.04406,1.14714,0.0109863
264,Shuttle,5,6.23374,1.04915,1.20169,0.0146484
265,Shuttle,5,6.24883,1.08081,1.24599,0.0126953
266,Shuttle,5,5.1564,1.05844,1.17367,0.0109863
267,Shuttle,5,4.93377,1.02675,1.14259,0.010498
268,Shuttle,5,6.17623,1.09429,1.21339,0.0129395
269,Shuttle,5,6.38952,1.04037,1.20953,0.0144043
270,Shuttle,5,6.37521,1.05685,1.23353,0.0161133
271,Shuttle,5,5.45311,1.0438,1.18722,0.012207
272,Shuttle,5,4.521,1.02594,1.15414,0.00952148
273,Shuttle,5,5.03679,1.05553,1.16879,0.0124512
274,Shuttle,5,6.54783,1.00752,1.15318,0.0119629
275,Shuttle,5,5.4327,1.04328,1.15455,0.0124512
276,Shuttle,5,5.20473,1.02891,1.19871,0.0134277
277,Shuttle,5,6.85503,0.987125,1.10692,0.00878906
278,Shuttle,5,5.07024,1.00202,1.12336,0.0117188
279,Shuttle,5,5.19782,1.02129,1.14187,0.0102539
280,Shuttle,5,6.03365,1.00945,1.1138,0.0107422
281,Shuttle,5,6.49144,1.012,1.22021,0.0144043
282,Shuttle,5,6.49173,0.997387,1.1357,0.0126953
283,Shuttle,5,5.05936,1.04147,1.17199,0.0136719
284,Shuttle,5,6.99324,1.09664,1.22061,0.0129395
285,Shuttle,5,5.03135,1.04408,1.18602,0.0131836
286,Shuttle,5,5.91926,1.06488,1.211,0.0129395
287,Shuttle,5,5.27579,1.06451,1.20004,0.0124512
288,Shuttle,5,5.21244,1.08422,1.30428,0.0163574
289,Shuttle,5,5.214,1.06612,1.20516,0.0131836
290,Shuttle,5,6.22044,1.12447,1.26493,0.0153809
291,Shuttle,5,6.22415,1.06846,1.2255,0.0153809
292,Shuttle,5,6.11179,1.05063,1.21165,0.012207
293,Shuttle,5,6.21585,1.01079,1.15417,0.0107422
294,Shuttle,5,6.24315,1.02996,1.14012,0.0112305
295,Shuttle,5,6.52822,1.05012,1.24072,0.0151367
296,Shuttle,5,6.10453,1.07503,1.25765,0.0153809
297,Shuttle,5,6.31715,1.09398,1.18508,0.0126953
298,Shuttle,5,5.93218,1.05988,1.21047,0.0134277
299,Shuttle,5,7.05613,1.09726,1.33039,0.0187988
