generation,scenario,seed,best,median,mean,arrival_ratio
60,Shuttle,5,6.28796,0.697359,0.611527,0.00219727
61,Shuttle,5,3.25846,0.694142,0.547545,0.000976562
62,Shuttle,5,6.23753,0.645789,0.514401,0.00268555
63,Shuttle,5,4.7075,0.680095,0.516579,0.00268555
64,Shuttle,5,3.11374,0.653212,0.487975,0.000732422
65,Shuttle,5,3.14252,0.690287,0.564398,0.0012207
66,Shuttle,5,6.16018,0.672359,0.558467,0.00195312
67,Shuttle,5,3.1353,0.700933,0.532129,0.000976562
68,Shuttle,5,3.17297,0.760513,0.589879,0.0012207
69,Shuttle,5,4.90625,0.727858,0.563717,0.00195312
70,Shuttle,5,3.84607,0.68445,0.530209,0.00195312
71,Shuttle,5,4.81321,0.730764,0.594164,0.00268555
72,Shuttle,5,3.82564,0.722089,0.603863,0.00219727
73,Shuttle,5,3.63783,0.679994,0.55323,0.00219727
74,Shuttle,5,3.51037,0.696002,0.558905,0.00195312
75,Shuttle,5,3.09036,0.769725,0.553125,0.00195312
76,Shuttle,5,4.4599,0.764112,0.637639,0.00341797
77,Shuttle,5,3.52501,0.755382,0.598297,0.00146484
78,Shuttle,5,4.58815,0.718391,0.5225,0.00195312
79,Shuttle,5,3.75113,0.796535,0.627345,0.00170898
80,Shuttle,5,4.80666,0.787412,0.686074,0.00317383
81,Shuttle,5,2.91379,0.782971,0.647396,0.000732422
82,Shuttle,5,4.54895,0.754078,0.632492,0.000976562
83,Shuttle,5,3.58192,0.775168,0.669252,0.00219727
84,Shuttle,5,5.01708,0.737315,0.620032,0.00195312
85,Shuttle,5,3.39949,0.794587,0.659633,0.00170898
86,Shuttle,5,6.65992,0.778032,0.675996,0.00219727
87,Shuttle,5,4.7541,0.825475,0.682158,0.00244141
88,Shuttle,5,4.5808,0.737885,0.631944,0.00244141
89,Shuttle,5,3.77114,0.802406,0.713897,0.00195312
90,Shuttle,5,4.64205,0.803504,0.687273,0.00170898
91,Shuttle,5,6.13875,0.767707,0.657176,0.00219727
92,Shuttle,5,4.65757,0.734128,0.646948,0.00146484
93,Shuttle,5,3.0635,0.742315,0.62941,0.0012207
94,Shuttle,5,5.47523,0.760157,0.620706,0.00268555
95,Shuttle,5,4.70385,0.789314,0.726355,0.00292969
96,Shuttle,5,4.30266,0.757852,0.708999,0.00268555
97,Shuttle,5,3.52576,0.766718,0.699087,0.00268555
98,Shuttle,5,3.79651,0.75461,0.680889,0.00195312
99,Shuttle,5,3.59942,0.779005,0.688255,0.00292969
100,Shuttle,5,3.46975,0.720641,0.681019,0.00244141
101,Shuttle,5,4.24575,0.740464,0.629073,0.00195312
102,Shuttle,5,4.40599,0.759697,0.670203,0.00195312
103,Shuttle,5,5.37606,0.769741,0.703631,0.00146484
104,Shuttle,5,3.63823,0.766802,0.696131,0.00170898
105,Shuttle,5,3.19963,0.749532,0.612524,0.0012207
106,Shuttle,5,4.39072,0.738138,0.663909,0.0012207
107,Shuttle,5,3.37223,0.747115,0.689447,0.00170898
108,Shuttle,5,5.54174,0.785211,0.678238,0.00244141
109,Shuttle,5,3.28709,0.737226,0.645693,0.000976562
110,Shuttle,5,3.5154,0.731742,0.628335,0.0012207
111,Shuttle,5,3.07907,0.761969,0.650164,0.000244141
112,Shuttle,5,3.39058,0.816716,0.699978,0.00146484
113,Shuttle,5,3.33875,0.781898,0.667118,0.00170898
114,Shuttle,5,3.68907,0.768868,0.641515,0.00268555
115,Shuttle,5,3.28739,0.793105,0.708878,0.00195312
116,Shuttle,5,4.57833,0.708943,0.633859,0.00219727
117,Shuttle,5,3.05009,0.722332,0.63344,0.00170898
118,Shuttle,5,4.50298,0.740705,0.618383,0.00244141
119,Shuttle,5,3.25072,0.80181,0.670575,0.00317383
120,Shuttle,5,5.05462,0.726642,0.653574,0.00195312
121,Shuttle,5,3.4756,0.742036,0.677225,0.00170898
122,Shuttle,5,4.58111,0.762684,0.730829,0.00219727
123,Shuttle,5,3.64692,0.774348,0.651458,0.00268555
124,Shuttle,5,3.47322,0.823577,0.765635,0.00341797
125,Shuttle,5,4.82143,0.838564,0.751197,0.00341797
126,Shuttle,5,3.26582,0.864554,0.723005,0.00146484
127,Shuttle,5,3.37335,0.78721,0.690096,0.00146484
128,Shuttle,5,3.22756,0.781157,0.740984,0.00146484
129,Shuttle,5,4.34653,0.866547,0.713603,0.00146484
130,Shuttle,5,3.68054,0.84524,0.769883,0.00170898
131,Shuttle,5,4.81566,0.831453,0.734636,0.00268555
132,Shuttle,5,4.39265,0.824274,0.782816,0.00292969
133,Shuttle,5,5.06733,0.803877,0.810834,0.00415039
134,Shuttle,5,3.42179,0.81352,0.757094,0.0012207
135,Shuttle,5,5.26731,0.848645,0.787593,0.00341797
136,Shuttle,5,4.5646,0.77203,0.707404,0.00219727
137,Shuttle,5,3.79816,0.800639,0.754039,0.00195312
138,Shuttle,5,3.11007,0.780677,0.695081,0.000732422
139,Shuttle,5,5.08533,0.811737,0.729299,0.00292969
140,Shuttle,5,5.87829,0.762357,0.705438,0.00195312
141,Shuttle,5,4.65252,0.796988,0.760084,0.00195312
142,Shuttle,5,3.52584,0.831169,0.735977,0.0012207
143,Shuttle,5,3.60613,0.813417,0.72896,0.00244141
144,Shuttle,5,3.49421,0.805069,0.778581,0.000976562
145,Shuttle,5,5.21441,0.875672,0.80857,0.00195312
146,Shuttle,5,3.34388,0.868309,0.793026,0.00170898
147,Shuttle,5,4.16318,0.870116,0.808906,0.00292969
148,Shuttle,5,3.44501,0.873719,0.786883,0.00195312
149,Shuttle,5,4.8288,0.905839,0.866454,0.00341797
150,Shuttle,5,5.41568,0.929754,0.897548,0.00390625
151,Shuttle,5,3.3527,0.882456,0.811079,0.00146484
152,Shuttle,5,6.21228,0.890912,0.82673,0.00390625
153,Shuttle,5,3.35238,0.878851,0.815441,0.00268555
154,Shuttle,5,4.80578,0.875024,0.824189,0.00292969
155,Shuttle,5,6.48343,0.887733,0.838136,0.00439453
156,Shuttle,5,3.28385,0.909338,0.824234,0.00268555
157,Shuttle,5,4.87931,0.886459,0.859206,0.00268555
158,Shuttle,5,3.48789,0.963392,0.932937,0.00463867
159,Shuttle,5,4.32329,0.918085,0.847188,0.00366211
160,Shuttle,5,3.23213,0.920223,0.832474,0.00170898
161,Shuttle,5,3.83061,0.919471,0.867701,0.00195312
162,Shuttle,5,5.03044,0.977127,0.922109,0.00415039
163,Shuttle,5,4.58287,0.935153,0.855832,0.00317383
164,Shuttle,5,4.45991,0.922143,0.869425,0.00244141
165,Shuttle,5,6.25737,0.887639,0.889825,0.00561523
166,Shuttle,5,4.67773,0.947855,0.890664,0.00390625
167,Shuttle,5,4.90763,0.887881,0.856398,0.00463867
168,Shuttle,5,6.27637,0.947972,0.907829,0.00537109
169,Shuttle,5,4.7219,0.96144,0.897303,0.00292969
170,Shuttle,5,4.85369,0.923886,0.871973,0.00415039
171,Shuttle,5,3.80935,0.934706,0.838844,0.00292969
172,Shuttle,5,4.69163,0.916931,0.860184,0.00244141
173,Shuttle,5,3.62688,0.916429,0.848776,0.00219727
174,Shuttle,5,3.34789,0.923936,0.818839,0.00195312
175,Shuttle,5,3.36121,0.922755,0.848822,0.00317383
176,Shuttle,5,6.42181,0.880522,0.818699,0.00512695
177,Shuttle,5,4.67013,0.882554,0.839555,0.00390625
178,Shuttle,5,5.10907,0.894504,0.878442,0.00415039
179,Shuttle,5,6.3138,0.878568,0.777381,0.00317383
180,Shuttle,5,5.01166,0.891784,0.836371,0.00390625
181,Shuttle,5,4.6229,0.906183,0.835062,0.00317383
182,Shuttle,5,5.19305,0.856106,0.801795,0.00366211
183,Shuttle,5,5.61933,0.888981,0.805433,0.00366211
184,Shuttle,5,3.37157,0.910035,0.8128,0.00268555
185,Shuttle,5,3.61848,0.889171,0.795053,0.00268555
186,Shuttle,5,6.29368,0.91595,0.860149,0.00268555
187,Shuttle,5,3.42456,0.914253,0.815054,0.00317383
188,Shuttle,5,4.96955,0.871346,0.77811,0.00317383
189,Shuttle,5,4.36658,0.877275,0.833114,0.00415039
190,Shuttle,5,4.66116,0.871684,0.798625,0.00390625
191,Shuttle,5,3.86558,0.87913,0.76518,0.00317383
192,Shuttle,5,4.61042,0.850868,0.762367,0.00292969
193,Shuttle,5,3.28432,0.789566,0.770886,0.00366211
194,Shuttle,5,5.20125,0.832705,0.739342,0.00292969
195,Shuttle,5,4.18088,0.844252,0.767991,0.00341797
196,Shuttle,5,5.15425,0.867943,0.791158,0.00292969
197,Shuttle,5,4.53341,0.886569,0.776189,0.00219727
198,Shuttle,5,3.2137,0.918695,0.795434,0.00292969
199,Shuttle,5,5.04877,0.859151,0.782449,0.00292969
200,Shuttle,5,3.5959,0.893168,0.82316,0.00195312
201,Shuttle,5,4.36184,0.876475,0.790183,0.00341797
202,Shuttle,5,4.44717,0.793865,0.707186,0.00317383
203,Shuttle,5,4.67164,0.857861,0.798833,0.00341797
204,Shuttle,5,4.56173,0.846644,0.783105,0.00219727
205,Shuttle,5,3.55263,0.860664,0.783691,0.00268555
206,Shuttle,5,4.14413,0.87689,0.806291,0.00292969
207,Shuttle,5,4.64746,0.869951,0.783128,0.00219727
208,Shuttle,5,4.56092,0.877253,0.804269,0.00390625
209,Shuttle,5,3.72754,0.855081,0.765353,0.00292969
210,Shuttle,5,4.53347,0.865293,0.788296,0.00390625
211,Shuttle,5,4.70515,0.874824,0.781914,0.00292969
212,Shuttle,5,3.20971,0.88231,0.782241,0.00170898
213,Shuttle,5,4.93989,0.830109,0.7689,0.00415039
214,Shuttle,5,5.29825,0.918151,0.823308,0.00415039
215,Shuttle,5,4.41705,0.889628,0.816083,0.00292969
216,Shuttle,5,4.98284,0.909492,0.850821,0.00610352
217,Shuttle,5,3.65248,0.841698,0.783202,0.00268555
218,Shuttle,5,3.67455,0.870159,0.821514,0.00341797
219,Shuttle,5,4.78165,0.89029,0.833837,0.00292969
220,Shuttle,5,3.92831,0.908195,0.792801,0.0012207
221,Shuttle,5,4.56677,0.883506,0.788917,0.00268555
222,Shuttle,5,4.98942,0.837402,0.790519,0.00366211
223,Shuttle,5,4.54681,0.876346,0.832951,0.00390625
224,Shuttle,5,3.7271,0.862447,0.834924,0.00268555
225,Shuttle,5,4.60143,0.856947,0.775133,0.00292969
226,Shuttle,5,5.05997,0.925622,0.83054,0.00366211
227,Shuttle,5,5.1746,0.863525,0.819268,0.00390625
228,Shuttle,5,6.33074,0.889261,0.856312,0.00366211
229,Shuttle,5,4.87756,0.888202,0.813997,0.00317383
230,Shuttle,5,3.57551,0.882001,0.749669,0.00341797
231,Shuttle,5,5.41405,0.914905,0.845801,0.00366211
232,Shuttle,5,4.32825,0.932576,0.81207,0.00317383
233,Shuttle,5,4.80479,0.833509,0.813527,0.00512695
234,Shuttle,5,4.85287,0.855535,0.7668,0.00463867
235,Shuttle,5,4.74215,0.894956,0.745718,0.00317383
236,Shuttle,5,3.07998,0.864782,0.764764,0.00390625
237,Shuttle,5,3.41465,0.858015,0.76647,0.00317383
238,Shuttle,5,4.9941,0.917562,0.839878,0.00463867
239,Shuttle,5,3.24331,0.863701,0.728745,0.00170898
240,Shuttle,5,4.424,0.881749,0.804815,0.00341797
241,Shuttle,5,4.82994,0.894608,0.89964,0.00634766
242,Shuttle,5,4.6861,0.920681,0.802479,0.00439453
243,Shuttle,5,4.71404,0.892135,0.809907,0.00512695
244,Shuttle,5,4.53165,0.930041,0.811837,0.00415039
245,Shuttle,5,3.5481,0.91543,0.870345,0.00390625
246,Shuttle,5,4.89133,0.966755,0.87491,0.00463867
247,Shuttle,5,4.82692,0.944643,0.920481,0.00634766
248,Shuttle,5,4.90642,0.93502,0.873647,0.00390625
249,Shuttle,5,4.75315,0.907116,0.827553,0.00512695
250,Shuttle,5,4.80144,0.926606,0.831436,0.00439453
251,Shuttle,5,6.21655,0.965393,0.927591,0.00708008
252,Shuttle,5,4.91841,0.912697,0.862354,0.00390625
253,Shuttle,5,5.05743,0.936805,0.842034,0.00512695
254,Shuttle,5,3.55387,0.904549,0.822223,0.00268555
255,Shuttle,5,5.01551,0.908315,0.865863,0.00634766
256,Shuttle,5,4.69483,0.90238,0.863532,0.00683594
257,Shuttle,5,3.56292,0.871993,0.780725,0.00317383
258,Shuttle,5,6.51074,0.96745,0.879272,0.00610352
259,Shuttle,5,4.98961,0.926588,0.839003,0.00610352
260,Shuttle,5,5.19878,0.943417,0.858716,0.00634766
261,Shuttle,5,5.13063,0.953325,0.863724,0.00610352
262,Shuttle,5,4.72519,0.953502,0.939614,0.00732422
263,Shuttle,5,5.09788,0.950847,0.920209,0.00756836
264,Shuttle,5,4.79692,0.956622,0.909626,0.00537109
265,Shuttle,5,6.2107,0.956412,0.939415,0.0065918
266,Shuttle,5,3.73536,1.02615,0.936381,0.00415039
267,Shuttle,5,5.1584,0.992836,0.989111,0.00512695
268,Shuttle,5,6.6725,0.993773,0.992137,0.00952148
269,Shuttle,5,5.04034,0.988599,0.976539,0.00463867
270,Shuttle,5,5.3504,1.01664,1.06187,0.00976562
271,Shuttle,5,5.6924,1.01934,1.00216,0.00561523
272,Shuttle,5,5.19961,1.02291,1.00558,0.00610352
273,Shuttle,5,4.80679,1.00786,1.00351,0.0078125
274,Shuttle,5,3.44839,0.993633,0.979321,0.00561523
275,Shuttle,5,3.65856,1.01279,0.935704,0.00292969
276,Shuttle,5,4.84905,1.02993,0.99821,0.00634766
277,Shuttle,5,5.21247,1.02565,0.976708,0.00561523
278,Shuttle,5,3.38953,1.02175,0.970921,0.00415039
279,Shuttle,5,4.74295,1.03566,1.03503,0.00708008
280,Shuttle,5,5.0519,1.07263,1.10199,0.0065918
281,Shuttle,5,3.30518,1.02581,1.00606,0.00463867
282,Shuttle,5,5.035,1.0548,1.05065,0.00488281
283,Shuttle,5,3.94558,1.02646,1.01066,0.00415039
284,Shuttle,5,4.65098,1.03472,1.03948,0.00585938
285,Shuttle,5,5.14739,0.992558,1.02634,0.00830078
286,Shuttle,5,6.47474,1.03915,1.12213,0.0102539
287,Shuttle,5,4.80876,0.970903,1.00996,0.0078125
288,Shuttle,5,4.97261,1.00478,0.998581,0.0078125
289,Shuttle,5,5.40164,1.02154,1.01143,0.00805664
290,Shuttle,5,4.82398,0.996558,0.98024,0.00415039
291,Shuttle,5,6.30587,1.05375,1.10632,0.00952148
292,Shuttle,5,6.61485,0.998038,1.00388,0.00830078
293,Shuttle,5,6.56384,1.04344,1.02212,0.00732422
294,Shuttle,5,5.17196,1.05652,1.10913,0.00854492
295,Shuttle,5,6.37751,1.01933,1.02979,0.00683594
296,Shuttle,5,4.8275,1.0185,0.973673,0.00561523
297,Shuttle,5,4.61819,1.04722,1.04865,0.00561523
298,Shuttle,5,4.949,1.05052,1.07891,0.0078125
299,Shuttle,5,5.23863,1.01617,1.01788,0.0065918
