generation,scenario,seed,best,median,mean,arrival_ratio
47,Shuttle,5,4.1674,1.01145,0.809929,0.000976562
48,Shuttle,5,3.67464,1.01125,0.826075,0.00219727
49,Shuttle,5,5.21466,1.01703,0.851108,0.00244141
50,Shuttle,5,3.69434,0.952611,0.775302,0.00244141
51,Shuttle,5,4.62982,0.971482,0.857487,0.00317383
52,Shuttle,5,4.78053,0.953379,0.791708,0.00390625
53,Shuttle,5,4.8539,0.926922,0.766912,0.00219727
54,Shuttle,5,4.87086,0.943405,0.875986,0.00341797
55,Shuttle,5,5.97221,1.00212,0.900828,0.00341797
56,Shuttle,5,5.40356,0.94164,0.793482,0.00366211
57,Shuttle,5,4.4744,0.875969,0.734573,0.00341797
58,Shuttle,5,4.31487,0.895469,0.748779,0.00292969
59,Shuttle,5,4.91313,0.885948,0.714172,0.00317383
60,Shuttle,5,5.55025,0.957971,0.802105,0.00537109
61,Shuttle,5,6.75022,0.973127,0.753995,0.00439453
62,Shuttle,5,5.42349,0.96176,0.788918,0.00390625
63,Shuttle,5,4.9782,0.900652,0.76173,0.00390625
64,Shuttle,5,5.74287,0.974461,0.806901,0.00512695
65,Shuttle,5,5.68854,0.980378,0.805972,0.00341797
66,Shuttle,5,4.96841,0.88644,0.727284,0.00512695
67,Shuttle,5,5.39896,0.982862,0.808627,0.00463867
68,Shuttle,5,5.7991,0.98105,0.765456,0.00439453
69,Shuttle,5,5.27782,0.978932,0.743089,0.00390625
70,Shuttle,5,4.9551,0.963183,0.727294,0.00366211
71,Shuttle,5,5.258,1.03099,0.796569,0.00439453
72,Shuttle,5,4.0371,0.993893,0.771748,0.00268555
73,Shuttle,5,5.90802,1.07815,0.865378,0.00488281
74,Shuttle,5,4.47155,1.12704,0.880511,0.00366211
75,Shuttle,5,4.72801,1.02348,0.829249,0.00317383
76,Shuttle,5,4.67578,1.05774,0.885356,0.00537109
77,Shuttle,5,4.69926,1.06216,0.884925,0.00585938
78,Shuttle,5,7.15796,0.954939,0.727905,0.00610352
79,Shuttle,5,5.14498,1.05888,0.789354,0.00366211
80,Shuttle,5,4.95581,1.10827,0.887406,0.00390625
81,Shuttle,5,4.93555,1.16528,0.927752,0.00366211
82,Shuttle,5,5.59472,1.09908,0.829832,0.00366211
83,Shuttle,5,5.81215,1.13756,0.920686,0.00512695
84,Shuttle,5,6.53067,1.15097,0.940238,0.0078125
85,Shuttle,5,5.733,1.17318,0.932062,0.00415039
86,Shuttle,5,4.64416,1.19367,0.933889,0.00732422
87,Shuttle,5,4.88871,1.13412,0.897037,0.00463867
88,Shuttle,5,3.08422,1.06097,0.807041,0.00244141
89,Shuttle,5,5.14658,1.09286,0.828046,0.00366211
90,Shuttle,5,5.20571,1.12467,0.883222,0.00390625
91,Shuttle,5,4.49831,1.09963,0.768458,0.00219727
92,Shuttle,5,5.48882,1.11591,0.910034,0.00415039
93,Shuttle,5,6.30416,1.18956,0.920665,0.00415039
94,Shuttle,5,7.25956,1.1228,0.887464,0.00561523
95,Shuttle,5,4.95454,1.08393,0.866677,0.00561523
96,Shuttle,5,8.00085,1.20796,1.01843,0.0065918
97,Shuttle,5,4.99691,1.12568,0.889376,0.00488281
98,Shuttle,5,5.01538,1.18043,0.85078,0.00561523
99,Shuttle,5,6.27719,1.18555,0.930802,0.00561523
100,Shuttle,5,4.71485,1.21248,0.964799,0.00366211
101,Shuttle,5,5.3239,1.15334,0.859895,0.00317383
102,Shuttle,5,4.66053,1.22408,0.972464,0.00634766
103,Shuttle,5,4.73035,1.22569,1.02553,0.00683594
104,Shuttle,5,6.36024,1.22252,1.00538,0.00830078
105,Shuttle,5,5.68902,1.23729,1.02382,0.00634766
106,Shuttle,5,7.35984,1.28901,1.03207,0.00683594
107,Shuttle,5,4.30249,1.20859,1.05764,0.00610352
108,Shuttle,5,6.25071,1.24911,1.04868,0.00683594
109,Shuttle,5,4.56607,1.22604,1.00496,0.00439453
110,Shuttle,5,4.36696,1.26946,0.994354,0.00463867
111,Shuttle,5,5.00454,1.256,1.08849,0.00512695
112,Shuttle,5,4.84739,1.23865,1.0527,0.00463867
113,Shuttle,5,8.35637,1.30069,1.14798,0.00976562
114,Shuttle,5,5.73297,1.33932,1.15394,0.0065918
115,Shuttle,5,7.61226,1.30963,1.17874,0.00952148
116,Shuttle,5,5.13863,1.25783,1.10452,0.00683594
117,Shuttle,5,7.57164,1.30219,1.1402,0.0090332
118,Shuttle,5,6.40522,1.30782,1.1941,0.0078125
119,Shuttle,5,5.01914,1.34347,1.24635,0.00830078
120,Shuttle,5,6.17628,1.29769,1.21471,0.0117188
121,Shuttle,5,6.86749,1.29376,1.23808,0.0102539
122,Shuttle,5,8.05367,1.3035,1.2467,0.0114746
123,Shuttle,5,7.61483,1.30575,1.22146,0.0102539
124,Shuttle,5,5.483,1.30823,1.238,0.00805664
125,Shuttle,5,7.32182,1.28175,1.13755,0.00854492
126,Shuttle,5,5.88275,1.25474,1.20852,0.0090332
127,Shuttle,5,6.20594,1.27719,1.19379,0.00854492
128,Shuttle,5,5.32635,1.29351,1.26228,0.0100098
129,Shuttle,5,7.26894,1.33928,1.31192,0.0119629
130,Shuttle,5,8.0694,1.32939,1.2821,0.00830078
131,Shuttle,5,6.40018,1.31283,1.26714,0.0153809
132,Shuttle,5,8.01697,1.27959,1.27983,0.0146484
133,Shuttle,5,5.25861,1.34951,1.24584,0.0112305
134,Shuttle,5,7.90274,1.23922,1.16844,0.0112305
135,Shuttle,5,8.24392,1.26652,1.28822,0.0112305
136,Shuttle,5,6.10469,1.3023,1.29471,0.0117188
137,Shuttle,5,5.00483,1.30633,1.24096,0.00683594
138,Shuttle,5,7.61842,1.28739,1.23852,0.00854492
139,Shuttle,5,6.59422,1.31996,1.20168,0.00805664
140,Shuttle,5,5.80996,1.30075,1.18067,0.00854492
141,Shuttle,5,7.98594,1.35322,1.33945,0.0134277
142,Shuttle,5,6.78269,1.30639,1.2216,0.0102539
143,Shuttle,5,6.22711,1.34725,1.39285,0.0170898
144,Shuttle,5,6.18403,1.30266,1.20958,0.0129395
145,Shuttle,5,7.27099,1.29876,1.26892,0.0114746
146,Shuttle,5,6.9199,1.26289,1.27112,0.0129395
147,Shuttle,5,6.27063,1.26964,1.20363,0.0102539
148,Shuttle,5,7.79688,1.28331,1.17569,0.0102539
149,Shuttle,5,4.98421,1.33193,1.2131,0.00683594
150,Shuttle,5,5.82284,1.25257,1.22624,0.0119629
151,Shuttle,5,5.33077,1.32121,1.20928,0.00927734
152,Shuttle,5,6.18987,1.28477,1.16295,0.0117188
153,Shuttle,5,5.82877,1.32681,1.33425,0.0134277
154,Shuttle,5,8.04254,1.26334,1.18457,0.0117188
155,Shuttle,5,7.39472,1.3326,1.29301,0.0146484
156,Shuttle,5,6.06358,1.39467,1.38844,0.0141602
157,Shuttle,5,6.97434,1.32995,1.39314,0.0180664
158,Shuttle,5,6.01902,1.30753,1.24261,0.012207
159,Shuttle,5,8.33296,1.34301,1.38368,0.0158691
160,Shuttle,5,6.57315,1.43623,1.47599,0.0178223
161,Shuttle,5,6.90295,1.39121,1.44473,0.0183105
162,Shuttle,5,7.7522,1.49344,1.46728,0.0183105
163,Shuttle,5,7.9688,1.4352,1.57297,0.0236816
164,Shuttle,5,6.64648,1.38073,1.43292,0.017334
165,Shuttle,5,6.57507,1.35835,1.39188,0.0168457
166,Shuttle,5,6.8504,1.44047,1.51809,0.0219727
167,Shuttle,5,7.4283,1.40637,1.49722,0.0219727
168,Shuttle,5,7.40779,1.43596,1.5675,0.0239258
169,Shuttle,5,7.58605,1.44084,1.57454,0.0253906
170,Shuttle,5,7.85084,1.36933,1.45003,0.0222168
171,Shuttle,5,6.9158,1.43074,1.47447,0.0222168
172,Shuttle,5,8.22552,1.42235,1.58713,0.0258789
173,Shuttle,5,7.76551,1.47884,1.56874,0.0244141
174,Shuttle,5,6.57434,1.4623,1.64231,0.0249023
175,Shuttle,5,6.94314,1.43735,1.55656,0.0239258
176,Shuttle,5,7.50012,1.44475,1.54507,0.0251465
177,Shuttle,5,7.88795,1.44456,1.62656,0.0290527
178,Shuttle,5,7.82102,1.44759,1.59631,0.0258789
179,Shuttle,5,8.22722,1.46851,1.51314,0.0249023
180,Shuttle,5,8.24459,1.38227,1.57681,0.0263672
181,Shuttle,5,8.42728,1.43122,1.59699,0.0285645
182,Shuttle,5,8.3431,1.45816,1.61138,0.0283203
183,Shuttle,5,7.89051,1.47319,1.60354,0.0300293
184,Shuttle,5,8.40436,1.41036,1.64464,0.0334473
185,Shuttle,5,8.43895,1.45947,1.65177,0.0324707
186,Shuttle,5,8.26871,1.41706,1.66534,0.0322266
187,Shuttle,5,7.81385,1.44599,1.61534,0.0349121
188,Shuttle,5,8.53255,1.47,1.6869,0.0324707
189,Shuttle,5,7.83916,1.38453,1.69757,0.0385742
190,Shuttle,5,8.14061,1.43043,1.69732,0.0354004
191,Shuttle,5,7.85485,1.47363,1.68945,0.0356445
192,Shuttle,5,7.75696,1.41558,1.723,0.0351562
193,Shuttle,5,8.29973,1.50968,1.76427,0.0358887
194,Shuttle,5,8.13221,1.45779,1.71815,0.0344238
195,Shuttle,5,8.21421,1.45108,1.74747,0.0368652
196,Shuttle,5,8.33788,1.48792,1.78016,0.0402832
197,Shuttle,5,8.1209,1.52109,1.92211,0.0466309
198,Shuttle,5,8.46348,1.44707,1.77269,0.0419922
199,Shuttle,5,8.44153,1.45089,1.86188,0.0500488
200,Shuttle,5,8.3734,1.5886,1.99324,0.0512695
201,Shuttle,5,8.48686,1.50452,1.95132,0.0515137
202,Shuttle,5,8.46472,1.57843,1.94486,0.0500488
203,Shuttle,5,8.02097,1.54248,1.96859,0.0517578
204,Shuttle,5,8.33652,1.42547,1.72353,0.0390625
205,Shuttle,5,8.05761,1.45481,1.85291,0.048584
206,Shuttle,5,8.22351,1.46366,1.90471,0.0461426
207,Shuttle,5,8.29489,1.47911,1.89946,0.048584
208,Shuttle,5,8.34887,1.47932,1.94973,0.0537109
209,Shuttle,5,8.37475,1.53561,1.90821,0.0498047
210,Shuttle,5,8.3623,1.54193,1.88891,0.0458984
211,Shuttle,5,8.63711,1.49695,1.90309,0.0512695
212,Shuttle,5,8.32913,1.46663,1.74725,0.0422363
213,Shuttle,5,8.21625,1.50277,1.79586,0.0454102
214,Shuttle,5,8.21332,1.48375,1.79326,0.0410156
215,Shuttle,5,8.12272,1.42993,1.72793,0.0412598
216,Shuttle,5,8.30538,1.38405,1.70015,0.0395508
217,Shuttle,5,8.26273,1.36772,1.69952,0.0400391
218,Shuttle,5,8.50564,1.46115,1.84403,0.0454102
219,Shuttle,5,8.04037,1.51954,1.82329,0.0437012
220,Shuttle,5,8.50964,1.42495,1.73001,0.0412598
221,Shuttle,5,8.60683,1.43542,1.72446,0.0407715
222,Shuttle,5,8.5393,1.42942,1.8245,0.0478516
223,Shuttle,5,8.45098,1.44807,1.81,0.0463867
224,Shuttle,5,8.62088,1.45568,1.8322,0.0517578
225,Shuttle,5,8.37647,1.45562,1.72418,0.0427246
226,Shuttle,5,8.22536,1.49533,1.85122,0.0490723
227,Shuttle,5,8.49039,1.43375,1.82719,0.0524902
228,Shuttle,5,8.39725,1.39791,1.81664,0.0483398
229,Shuttle,5,8.40269,1.51032,1.86944,0.0495605
230,Shuttle,5,8.47953,1.51156,1.76399,0.0410156
231,Shuttle,5,8.40396,1.39119,1.80071,0.048584
232,Shuttle,5,8.46367,1.44934,1.875,0.0507812
233,Shuttle,5,8.31939,1.42238,1.69693,0.0437012
234,Shuttle,5,8.21797,1.45695,1.78074,0.0471191
235,Shuttle,5,8.78343,1.44621,1.81955,0.0461426
236,Shuttle,5,8.59771,1.511,1.68665,0.0427246
237,Shuttle,5,8.5333,1.52126,1.95377,0.0571289
238,Shuttle,5,8.22939,1.539,1.96369,0.0585938
239,Shuttle,5,8.55878,1.37897,1.71694,0.0473633
240,Shuttle,5,8.35559,1.36982,1.66581,0.0390625
241,Shuttle,5,8.30958,1.40008,1.7521,0.048584
242,Shuttle,5,8.17052,1.33413,1.64469,0.0415039
243,Shuttle,5,8.70357,1.37225,1.65619,0.0412598
244,Shuttle,5,8.32912,1.38795,1.73081,0.0429688
245,Shuttle,5,8.31919,1.39702,1.73718,0.046875
246,Shuttle,5,8.31851,1.47806,1.70779,0.0463867
247,Shuttle,5,8.43431,1.42933,1.78367,0.0507812
248,Shuttle,5,8.42845,1.32705,1.66826,0.0454102
249,Shuttle,5,8.43604,1.45325,1.76252,0.0483398
250,Shuttle,5,8.51588,1.43061,1.76364,0.0515137
251,Shuttle,5,8.48287,1.31472,1.75514,0.0554199
252,Shuttle,5,8.56482,1.36264,1.74264,0.0500488
253,Shuttle,5,8.69071,1.39537,1.86446,0.0546875
254,Shuttle,5,8.61226,1.43737,1.88895,0.0571289
255,Shuttle,5,8.63809,1.46325,1.81834,0.0517578
256,Shuttle,5,8.85693,1.38405,1.80318,0.0507812
257,Shuttle,5,8.71228,1.47522,1.88297,0.0541992
258,Shuttle,5,8.83277,1.41057,1.97862,0.0637207
259,Shuttle,5,8.44163,1.53738,2.02627,0.0646973
260,Shuttle,5,8.65953,1.56055,2.08536,0.0690918
261,Shuttle,5,8.5945,1.53589,2.08168,0.0703125
262,Shuttle,5,8.35113,1.55167,2.05026,0.0710449
263,Shuttle,5,8.72881,1.55638,2.16835,0.0742188
264,Shuttle,5,8.45452,1.44892,1.94612,0.064209
265,Shuttle,5,8.48327,1.3502,1.93254,0.0639648
266,Shuttle,5,8.48628,1.53748,2.0564,0.0649414
267,Shuttle,5,8.45741,1.44961,1.87602,0.0549316
268,Shuttle,5,8.73866,1.60816,2.10433,0.0686035
269,Shuttle,5,8.49747,1.56078,2.16035,0.0703125
270,Shuttle,5,8.67986,1.49463,2.13233,0.0737305
271,Shuttle,5,8.61707,1.57979,2.08035,0.0651855
272,Shuttle,5,8.67744,1.48864,2.02964,0.0637207
273,Shuttle,5,8.55179,1.44523,1.92973,0.060791
274,Shuttle,5,8.29955,1.52856,1.95515,0.0585938
275,Shuttle,5,8.69948,1.49286,1.93395,0.0612793
276,Shuttle,5,8.71784,1.46465,1.98971,0.0571289
277,Shuttle,5,8.4219,1.58474,2.02813,0.0585938
278,Shuttle,5,8.61105,1.56404,2.04951,0.0620117
279,Shuttle,5,8.82788,1.58836,2.18849,0.0710449
280,Shuttle,5,8.44913,1.58916,1.99819,0.0593262
281,Shuttle,5,8.71479,1.51258,2.02321,0.0620117
282,Shuttle,5,8.405,1.51979,1.96963,0.0625
283,Shuttle,5,8.76616,1.69464,2.09524,0.0681152
284,Shuttle,5,8.27195,1.67838,2.16899,0.0720215
285,Shuttle,5,8.6738,1.68651,2.08644,0.067627
286,Shuttle,5,8.65127,1.58003,2.13127,0.0744629
287,Shuttle,5,8.33382,1.66476,2.16693,0.0783691
288,Shuttle,5,8.39891,1.6632,2.13346,0.0703125
289,Shuttle,5,8.4564,1.60092,2.21503,0.0717773
290,Shuttle,5,8.57084,1.70718,2.28041,0.0766602
291,Shuttle,5,8.72441,1.62239,2.14765,0.0693359
292,Shuttle,5,8.7468,1.66581,2.1334,0.0666504
293,Shuttle,5,8.40338,1.65137,2.138,0.0698242
294,Shuttle,5,8.57071,1.72601,2.16276,0.0710449
295,Shuttle,5,8.79052,1.72833,2.28959,0.0778809
296,Shuttle,5,8.95171,1.53097,2.00233,0.0686035
297,Shuttle,5,8.61199,1.66205,2.17639,0.0744629
298,Shuttle,5,8.76343,1.6514,2.14985,0.0710449
299,Shuttle,5,8.63305,1.70492,2.20408,0.0717773
